payment_id,order_id,amount,currency,method,error_code,error_reason,error_description,customer_id,timestamp,status,event_type,root_cause_bucket
pay_3e71f8c06cd940,order_2b60c49ecff74f,10250.12,INR,upi,,,,cust_0037,2026-07-30 20:19:57,captured,payment,
pay_68c2373e429f4e,order_ceaa21aed29843,45668.16,INR,netbanking,,,,cust_0042,2026-07-30 23:07:11,captured,payment,
pay_f26bcc704d0d41,order_d1e4fa3b627e42,26091.28,INR,netbanking,,,,cust_0046,2026-07-31 03:01:27,captured,payment,
pay_2bea36a5a42a48,order_dedec7a8478241,13350.71,INR,upi,,,,cust_0112,2026-07-31 04:06:12,captured,payment,
pay_4c1b5b15e0d94b,order_b407d5a4a21f49,22616.08,INR,netbanking,,,,cust_0023,2026-07-31 04:49:25,captured,payment,
pay_22619ad4e5ce4b,order_f0fda56d1a3846,7970.5,INR,upi,,,,cust_0090,2026-07-31 05:53:53,captured,payment,
pay_57a0f22989e441,order_559ce1f21c8e42,16005.52,INR,card,,,,cust_0088,2026-07-31 07:30:12,captured,payment,
pay_e49379e4e6034e,order_b7c81d92dbe443,12341.27,INR,upi,,,,cust_0012,2026-07-31 11:42:06,captured,payment,
pay_fbf787a5d19048,order_7bee9635ac7243,3839.85,INR,upi,,,,cust_0105,2026-07-31 14:37:38,captured,payment,
pay_b60e9b80e3d64c,order_de2206328b8049,17105.56,INR,card,,,,cust_0100,2026-07-31 17:21:37,captured,payment,
pay_5a086b39a11c4f,order_3909e9495bfa48,34528.85,INR,netbanking,,,,cust_0087,2026-07-31 19:05:38,captured,payment,
pay_fba9743c6a9f4d,order_8a678bc3dc1047,8780.69,INR,upi,,,,cust_0050,2026-07-31 19:31:07,captured,payment,
pay_b0d976bfdc5c4a,order_a305ff56f31e4c,12388.69,INR,upi,,,,cust_0074,2026-08-01 00:57:28,captured,payment,
pay_8f2c8a7cccdd40,order_30d6fb8ff99c48,10467.46,INR,upi,,,,cust_0047,2026-08-01 01:33:26,captured,payment,
pay_8468f806084343,order_dcc3ae8e905641,2156.14,INR,card,,,,cust_0081,2026-08-01 01:34:07,captured,payment,
pay_274603da4fbf42,order_469ce144974e49,400.12,INR,card,,,,cust_0069,2026-08-01 03:26:01,captured,payment,
pay_496b3ad35f2b48,order_436cd09168eb49,1806.45,INR,emandate,,,,cust_0062,2026-08-01 04:34:38,captured,subscription,
pay_06ecc61e2f5a48,order_369b11d565c14c,216.82,INR,wallet,,,,cust_0081,2026-08-01 07:20:32,captured,payment,
pay_92f82599678849,order_5f53eefaeff64e,12299.03,INR,upi,,,,cust_0060,2026-08-01 10:01:40,captured,payment,
pay_e17111192e604a,order_0c1a5dc603d640,8057.82,INR,upi,,,,cust_0075,2026-08-01 10:05:02,captured,payment,
pay_d9ca8cb1e4cd41,order_86be7b0753e14d,535.31,INR,upi,,,,cust_0091,2026-08-01 11:44:53,captured,payment,
pay_be542fbb96614b,order_e30cf55d20924c,23356.53,INR,card,,,,cust_0058,2026-08-01 12:49:29,captured,payment,
pay_1b62654b493546,order_fd8c180001c24d,198.93,INR,wallet,,,,cust_0032,2026-08-01 12:55:22,captured,payment,
pay_bc5bdc368bd34d,order_0ff37e6f397e40,5962.24,INR,card,,,,cust_0048,2026-08-01 14:25:02,captured,payment,
pay_e6960af4b6cc4f,order_98313b93d0224b,11050.09,INR,card,,,,cust_0028,2026-08-01 15:05:29,captured,payment,
pay_71d628bb920a4b,order_9fe2bd168ed54c,7303.74,INR,upi,,,,cust_0013,2026-08-01 15:59:20,captured,payment,
pay_3f6757603c534b,order_8d78035ecd5046,2482.23,INR,upi,,,,cust_0009,2026-08-01 16:28:14,captured,payment,
pay_f4051891332b4e,order_04500b7b099c4c,3324.71,INR,upi,,,,cust_0049,2026-08-01 19:30:18,captured,payment,
pay_cc8150fa32ab49,order_9b5a4e61bfcd44,17031.92,INR,card,,,,cust_0006,2026-08-01 20:04:32,captured,payment,
pay_f251801b7f624e,order_83dd8f4685d44c,11492.72,INR,netbanking,,,,cust_0079,2026-08-01 20:16:58,captured,payment,
pay_9122456cd7c440,order_c4f1a9541d5441,3063.44,INR,upi,,,,cust_0021,2026-08-01 21:28:13,captured,payment,
pay_1e3379a6406f4c,order_11b0128b9b7f44,8864.81,INR,emandate,,,,cust_0117,2026-08-02 01:27:33,captured,subscription,
pay_f2b0bed2058e41,order_df8cd1e0d4bc48,6436.05,INR,card,,,,cust_0083,2026-08-02 01:47:27,captured,payment,
pay_b620e6a85bd746,order_b784216de0804f,3414.6,INR,card,,,,cust_0037,2026-08-02 02:42:16,captured,payment,
pay_79abc0f129a640,order_a79c66840af34d,1032.27,INR,upi,,,,cust_0075,2026-08-02 03:37:14,captured,payment,
pay_033b933816cc49,order_159a82a2229f47,9830.22,INR,upi,,,,cust_0090,2026-08-02 04:06:12,captured,payment,
pay_f0492a2cb9784a,order_31daaca0ec474e,20219.57,INR,card,,,,cust_0012,2026-08-02 05:19:49,captured,payment,
pay_bd67ab12aa064c,order_03e4c9eaf3ae45,48597.04,INR,netbanking,,,,cust_0060,2026-08-02 06:21:23,captured,payment,
pay_9c351f9468f348,order_187956f0a44242,2649.26,INR,card,,,,cust_0115,2026-08-02 07:47:59,captured,payment,
pay_ff044f878a3640,order_35181aede05849,6370.81,INR,emandate,,,,cust_0095,2026-08-02 08:11:58,captured,subscription,
pay_485f0e89377c4a,order_ed8f228c5b2c45,3956.34,INR,wallet,,,,cust_0080,2026-08-02 11:20:15,captured,payment,
pay_85a08e1f4aba46,order_f797865e7e9844,14999.48,INR,netbanking,,,,cust_0068,2026-08-02 12:21:40,captured,payment,
pay_f39f156deb7843,order_cdea99e841ce4e,39019.88,INR,netbanking,,,,cust_0107,2026-08-02 14:39:48,captured,payment,
pay_cd0dbf7949bd47,order_2526705836bc44,999.28,INR,wallet,,,,cust_0043,2026-08-02 14:39:53,captured,payment,
pay_c6376e80108c4f,order_ff64400a3d4743,23176.27,INR,card,,,,cust_0012,2026-08-02 15:36:39,captured,payment,
pay_5d021708b5f84f,order_5007f7b5150e4a,2610.89,INR,emandate,,,,cust_0088,2026-08-02 16:14:18,captured,subscription,
pay_2272553f21e64a,order_d89ec870cc0c4a,11410.46,INR,card,,,,cust_0003,2026-08-02 18:13:08,captured,payment,
pay_f58df099fb3246,order_b53432efdb2a45,1544.21,INR,upi,,,,cust_0108,2026-08-02 18:53:31,captured,payment,
pay_791309ce0f0a44,order_f4f4a79b0f284a,4128.37,INR,upi,,,,cust_0004,2026-08-02 19:11:47,captured,payment,
pay_32279434fe8046,order_b0bc2b5bc8f64b,1195.05,INR,emandate,,,,cust_0020,2026-08-02 19:52:40,captured,subscription,
pay_9f3f9d7d05974a,order_5fef6e59092f41,44045.87,INR,netbanking,,,,cust_0014,2026-08-02 20:19:57,captured,payment,
pay_46ac7d36caa242,order_7dafe49186104f,3860.87,INR,upi,,,,cust_0052,2026-08-02 22:40:10,captured,payment,
pay_ef6faf8a53a543,order_a266339e316240,7322.45,INR,upi,,,,cust_0026,2026-08-02 22:47:05,captured,payment,
pay_54fcb63f062745,order_9bfa7bf6f77b45,2385.86,INR,card,,,,cust_0112,2026-08-02 23:46:56,captured,payment,
pay_9ccc2f4cdda441,order_eecff119f07249,49330.12,INR,netbanking,,,,cust_0030,2026-08-03 00:17:43,captured,payment,
pay_7baf50ff82c44a,order_eca2fba74cc84b,4745.54,INR,upi,,,,cust_0108,2026-08-03 02:25:05,captured,payment,
pay_65dd6783362642,order_ca3f7bc7717547,42108.01,INR,netbanking,,,,cust_0055,2026-08-03 06:41:02,captured,payment,
pay_816b38dca8dc4a,order_89326e70c7c444,2927.94,INR,upi,,,,cust_0101,2026-08-03 08:33:29,captured,payment,
pay_49bc97f922e240,order_c8c01ef4bf6241,11994.04,INR,card,,,,cust_0070,2026-08-03 09:17:52,captured,payment,
pay_88b49d0d82054a,order_9188afec99f942,9619.45,INR,upi,,,,cust_0013,2026-08-03 09:40:01,captured,payment,
pay_3ea3a3ca307b4c,order_4c2bfd3d08344a,8382.38,INR,card,,,,cust_0024,2026-08-03 10:21:08,captured,payment,
pay_7c726036f34c4b,order_712135f56fec4b,21287.3,INR,card,,,,cust_0031,2026-08-03 11:23:56,captured,payment,
pay_093ef2cc293148,order_0b545c95f44145,10780.19,INR,card,,,,cust_0030,2026-08-03 12:12:23,captured,payment,
pay_83343dbae85440,order_1787e0137a4040,13605.33,INR,netbanking,,,,cust_0074,2026-08-03 13:41:24,captured,payment,
pay_8b58985930a243,order_3cd32d4229e34d,7279.34,INR,card,,,,cust_0117,2026-08-03 14:45:44,captured,payment,
pay_e6b561569d9142,order_df01e997a5a247,2958.03,INR,wallet,,,,cust_0069,2026-08-03 14:47:43,captured,payment,
pay_e9ed81f3d30544,order_866cce2f83904b,10459.0,INR,netbanking,,,,cust_0059,2026-08-03 16:10:21,captured,payment,
pay_fde81673c2c046,order_6276d2af11494e,3602.18,INR,card,,,,cust_0080,2026-08-03 16:50:51,captured,payment,
pay_83d99a04b3e743,order_5c34427c7f6648,19490.01,INR,card,,,,cust_0019,2026-08-03 16:54:25,captured,payment,
pay_07ca0e18e9ce41,order_7ba7e175c1944b,2632.39,INR,card,,,,cust_0044,2026-08-03 16:56:10,captured,payment,
pay_b8d86a03ed984a,order_e0b8d40f7fa846,24138.15,INR,netbanking,,,,cust_0019,2026-08-03 17:05:00,captured,payment,
pay_60e7d9a50df248,order_ea3f2b78d8b846,8166.9,INR,card,,,,cust_0003,2026-08-03 17:10:33,captured,payment,
pay_67bef236cdd143,order_45dd006c29284c,14571.13,INR,card,,,,cust_0059,2026-08-03 18:36:13,captured,payment,
pay_5ab8453402424a,order_fa74d4adf3c043,1004.67,INR,wallet,,,,cust_0095,2026-08-03 19:09:39,captured,payment,
pay_f74a5f7ca4004f,order_ff91208d399549,388.48,INR,card,,,,cust_0043,2026-08-03 19:17:10,captured,payment,
pay_a3fb6387d9e94d,order_b7af4aae64ab40,6304.45,INR,upi,,,,cust_0083,2026-08-03 19:42:20,captured,payment,
pay_f6859071daa348,order_56573917fb3c44,9595.43,INR,upi,,,,cust_0020,2026-08-03 21:16:41,captured,payment,
pay_20cbe62c492f45,order_be99cb3fd9f944,3586.54,INR,card,,,,cust_0014,2026-08-03 23:17:13,captured,payment,
pay_81c5d8599f2b44,order_522d4f21f91e41,2904.29,INR,netbanking,,,,cust_0112,2026-08-04 00:22:06,captured,payment,
pay_6bd6d03eaad04e,order_6e259b2a351545,19781.12,INR,netbanking,,,,cust_0006,2026-08-04 02:46:36,captured,payment,
pay_d48f3651a3484e,order_4e774ec837784f,3232.57,INR,emandate,,,,cust_0024,2026-08-04 04:05:28,captured,subscription,
pay_8d0ef57a476b47,order_c4d362f5dbf148,17099.73,INR,card,,,,cust_0032,2026-08-04 07:46:39,captured,payment,
pay_638584bbcf3847,order_21a92e6b1f584e,24107.41,INR,card,,,,cust_0086,2026-08-04 08:06:48,captured,payment,
pay_ed72747298ee46,order_6bee65fdc2ba41,7210.5,INR,card,,,,cust_0054,2026-08-04 10:03:11,captured,payment,
pay_5fe87b6b51e241,order_b66f59af61f647,1029.51,INR,card,,,,cust_0115,2026-08-04 10:05:49,captured,payment,
pay_a52c614abe5441,order_3cbeaad80f5f49,7167.39,INR,upi,,,,cust_0020,2026-08-04 11:17:14,captured,payment,
pay_5ba0486c19e649,order_15f639be31f142,10674.33,INR,upi,,,,cust_0028,2026-08-04 12:06:43,captured,payment,
pay_7f5ea7959bc349,order_9b1f4be3092a40,5229.13,INR,upi,,,,cust_0047,2026-08-04 12:19:18,captured,payment,
pay_a1a3a15eb1c84a,order_2dfdecf7f59c41,9127.88,INR,upi,,,,cust_0057,2026-08-04 14:05:53,captured,payment,
pay_158dcffcf8714b,order_917e2d3f5f7a4f,9552.34,INR,upi,,,,cust_0078,2026-08-04 14:48:12,captured,payment,
pay_ef60b0d894c04d,order_2d67736de71943,44408.49,INR,netbanking,,,,cust_0003,2026-08-04 15:15:04,captured,payment,
pay_f5960a0ffb184a,order_e62e7ad55b244a,2749.89,INR,upi,,,,cust_0103,2026-08-04 15:15:22,captured,payment,
pay_1382d17d91a04c,order_b1bffff7c83f47,7057.97,INR,upi,,,,cust_0031,2026-08-04 18:11:40,captured,payment,
pay_6636417d0b6d44,order_5de3c07b41bf48,22757.13,INR,card,,,,cust_0103,2026-08-04 18:44:40,captured,payment,
pay_9871537f5c7f41,order_1c2da28ca16c41,3774.61,INR,card,,,,cust_0049,2026-08-04 18:47:56,captured,payment,
pay_9a9ea033b5494d,order_9dfc74eee91f49,7924.95,INR,upi,,,,cust_0094,2026-08-04 19:21:48,captured,payment,
pay_3324a6ca9eae4f,order_cb7a82f171fd44,18810.74,INR,netbanking,,,,cust_0053,2026-08-04 20:05:25,captured,payment,
pay_333d786141344e,order_440c961a8a3b42,49130.81,INR,netbanking,,,,cust_0026,2026-08-04 20:15:42,captured,payment,
pay_091ea684e6fb4e,order_1eb78c05bbed4c,2557.1,INR,upi,,,,cust_0020,2026-08-04 21:01:03,captured,payment,
pay_c87bfad956ca4d,order_2ab9fb1e47e644,2155.38,INR,card,,,,cust_0042,2026-08-04 23:40:13,captured,payment,
pay_8e4bcf8335474b,order_1f04913ba1f146,7782.03,INR,upi,,,,cust_0054,2026-08-05 00:26:33,captured,payment,
pay_6e740f153fd644,order_b6191646d2d74c,8148.82,INR,netbanking,,,,cust_0086,2026-08-05 02:53:23,captured,payment,
pay_c1521e3c5f0148,order_d904b270212745,6069.93,INR,upi,,,,cust_0092,2026-08-05 05:08:31,captured,payment,
pay_b3b7800d849547,order_96e37320b6a841,2032.64,INR,netbanking,,,,cust_0029,2026-08-05 06:47:31,captured,payment,
pay_5a5a9ad4704f4e,order_2362dcfee62743,2197.36,INR,wallet,,,,cust_0012,2026-08-05 08:07:51,captured,payment,
pay_87dab17ab0e348,order_bbe14594175e41,10270.24,INR,upi,,,,cust_0104,2026-08-05 10:31:57,captured,payment,
pay_edf608b7904e4a,order_c4ac3c9bb3ff47,2496.93,INR,upi,,,,cust_0025,2026-08-05 13:18:23,captured,payment,
pay_a90fa42f54a646,order_b9bd6d27ce724c,4244.43,INR,upi,,,,cust_0115,2026-08-05 13:35:55,captured,payment,
pay_488fb3b8ffa747,order_b10c759cf7ad47,48750.98,INR,netbanking,,,,cust_0078,2026-08-05 15:04:07,captured,payment,
pay_2693b4ea23fb45,order_6164728492f040,2912.07,INR,wallet,,,,cust_0009,2026-08-05 15:19:49,captured,payment,
pay_f4676b0bbf904f,order_95b4fbae8b0148,11478.59,INR,upi,,,,cust_0034,2026-08-05 15:44:11,captured,payment,
pay_44f9d7585c814a,order_64ff79d8a71946,28045.54,INR,netbanking,,,,cust_0088,2026-08-05 15:44:41,captured,payment,
pay_20b705b8a2d44d,order_301a441034e347,3714.77,INR,upi,,,,cust_0027,2026-08-05 15:56:06,captured,payment,
pay_aefe76b1c69d42,order_bda7684702634e,8459.66,INR,upi,,,,cust_0067,2026-08-05 17:01:45,captured,payment,
pay_e9880551cb0c49,order_1039098a92af43,4930.33,INR,card,,,,cust_0056,2026-08-05 17:38:46,captured,payment,
pay_23109c87240e4c,order_2fb53d0edcd14f,2387.37,INR,netbanking,,,,cust_0016,2026-08-05 17:49:04,captured,payment,
pay_98884bb16fd44b,order_2580caadf4c746,5718.29,INR,netbanking,,,,cust_0048,2026-08-05 18:08:57,captured,payment,
pay_d855b2da1dda48,order_ddd472e7496c40,23027.92,INR,card,,,,cust_0108,2026-08-05 18:12:33,captured,payment,
pay_cb850487749741,order_da59bb6984be4c,19333.12,INR,card,,,,cust_0019,2026-08-05 19:25:36,captured,payment,
pay_e1a53011e6154b,order_12ea7b14781342,5828.45,INR,upi,,,,cust_0001,2026-08-05 20:23:30,captured,payment,
pay_0f09b0c41a964b,order_ed6bc1e7308446,10359.15,INR,upi,,,,cust_0034,2026-08-05 20:56:12,captured,payment,
pay_463e4611f12f46,order_a10f7005418c48,17950.09,INR,card,,,,cust_0100,2026-08-05 21:34:27,captured,payment,
pay_9d68afe1fb8145,order_220992fb45e84a,14720.17,INR,upi,,,,cust_0105,2026-08-05 21:58:51,captured,payment,
pay_656e7b1414e145,order_931f1f69224544,18000.62,INR,card,,,,cust_0119,2026-08-06 02:48:41,captured,payment,
pay_f402f7e26a2d46,order_233a6ddcf32542,2929.32,INR,emandate,,,,cust_0083,2026-08-06 02:57:32,captured,subscription,
pay_1b0c3ea6b2534c,order_a080beb7391f40,3063.9,INR,wallet,,,,cust_0048,2026-08-06 03:02:57,captured,payment,
pay_b56d9c291d1f4e,order_5582115065b24d,10014.44,INR,card,,,,cust_0094,2026-08-06 05:28:19,captured,payment,
pay_2fb7811d91144f,order_4910dbb309e141,11857.29,INR,upi,,,,cust_0044,2026-08-06 05:59:57,captured,payment,
pay_63b7b4c79c524d,order_6254942dbb9c4d,1324.47,INR,upi,,,,cust_0100,2026-08-06 06:01:28,captured,payment,
pay_fb93897a73e44c,order_41a77f79e38a41,4773.49,INR,card,,,,cust_0081,2026-08-06 08:02:39,captured,payment,
pay_bba6209ebb1c4a,order_c948637f12484f,1927.07,INR,card,,,,cust_0012,2026-08-06 08:52:58,captured,payment,
pay_fb09562c05f94b,order_3ad32a369c7f47,28600.21,INR,netbanking,,,,cust_0002,2026-08-06 09:26:46,captured,payment,
pay_9fc3be7b41f34d,order_8e4957f42fb048,3717.5,INR,netbanking,,,,cust_0083,2026-08-06 10:49:22,captured,payment,
pay_11ee922698b74a,order_3d56df6df91b45,735.68,INR,wallet,,,,cust_0072,2026-08-06 11:07:39,captured,payment,
pay_ac94e6fb8b784c,order_05605237b41e4f,24709.49,INR,card,,,,cust_0054,2026-08-06 13:09:59,captured,payment,
pay_2d4967bf53ee41,order_c609cfd2f7b24a,11835.56,INR,upi,,,,cust_0091,2026-08-06 14:09:47,captured,payment,
pay_4791d952f61e44,order_18035c6a94e44c,6889.88,INR,upi,,,,cust_0084,2026-08-06 14:46:34,captured,payment,
pay_26c0c6bc1a694f,order_8c7bbcfc9e274f,693.7,INR,netbanking,,,,cust_0051,2026-08-06 16:49:26,captured,payment,
pay_92d9fec07d6145,order_231bd4abb31c49,5042.75,INR,upi,,,,cust_0080,2026-08-06 16:52:11,captured,payment,
pay_406ab5e9912f4a,order_d5bf1f89d49e41,2843.94,INR,upi,,,,cust_0103,2026-08-06 17:19:04,captured,payment,
pay_d08803ed3be245,order_c31d59891c3946,659.15,INR,upi,,,,cust_0017,2026-08-06 17:36:34,captured,payment,
pay_e0e513e478b647,order_8c9ad900fe2743,14307.46,INR,card,,,,cust_0014,2026-08-06 17:39:37,captured,payment,
pay_d872f74f5f794a,order_d4474f98ce0247,6516.91,INR,upi,,,,cust_0020,2026-08-06 18:25:56,captured,payment,
pay_04227404f6714b,order_6f4e92804a8248,2105.16,INR,card,,,,cust_0101,2026-08-06 18:46:38,captured,payment,
pay_816cb5afe75540,order_6e2306dc3b6343,5422.52,INR,netbanking,,,,cust_0068,2026-08-06 21:36:33,captured,payment,
pay_2b37b2cf40ac46,order_70a74a45fce44c,5219.92,INR,upi,,,,cust_0033,2026-08-07 00:36:44,captured,payment,
pay_db80db84073e4b,order_d38b43bfd34e47,7988.9,INR,emandate,,,,cust_0056,2026-08-07 01:02:25,captured,subscription,
pay_0dfd1b16a8f549,order_1630f6b8434a44,8752.65,INR,upi,,,,cust_0061,2026-08-07 01:12:57,captured,payment,
pay_ed94ce98a45e40,order_2c1f5d46007141,2764.63,INR,wallet,,,,cust_0026,2026-08-07 01:27:38,captured,payment,
pay_ad476588e4ea44,order_417f720902f641,14403.03,INR,card,,,,cust_0043,2026-08-07 02:02:04,captured,payment,
pay_de08498397984a,order_6b34c02c6e3a48,19083.39,INR,card,,,,cust_0014,2026-08-07 03:55:11,captured,payment,
pay_96526897e8e24c,order_f82b9ddcf5554a,4636.15,INR,card,,,,cust_0089,2026-08-07 03:56:03,captured,payment,
pay_20e95060539a4d,order_838784cda6bd44,5670.13,INR,upi,,,,cust_0030,2026-08-07 05:22:57,captured,payment,
pay_3fcc1984b0d940,order_ef41848d690049,333.6,INR,wallet,,,,cust_0019,2026-08-07 05:33:39,captured,payment,
pay_4d509e16a80b4f,order_43163d521bec44,23808.64,INR,card,,,,cust_0033,2026-08-07 06:10:50,captured,payment,
pay_7fa2c1e76ca246,order_d75b01adad0345,10304.94,INR,netbanking,,,,cust_0095,2026-08-07 07:12:26,captured,payment,
pay_61795cbf48bd4e,order_20f1167f029e42,2878.82,INR,upi,,,,cust_0051,2026-08-07 08:51:03,captured,payment,
pay_6b8bebf2a2a848,order_df571f631f0547,19059.37,INR,card,,,,cust_0058,2026-08-07 09:42:46,captured,payment,
pay_daa68a17981b43,order_beabe251e86d48,588.54,INR,card,,,,cust_0033,2026-08-07 09:51:42,captured,payment,
pay_60d35dc4c58541,order_c1c164cf316644,4762.3,INR,card,,,,cust_0047,2026-08-07 09:54:15,captured,payment,
pay_2fd7eadb55ab4f,order_b661b56b814346,532.04,INR,wallet,,,,cust_0054,2026-08-07 10:19:58,captured,payment,
pay_29cf6394c11e47,order_3006da7ac5334d,10341.04,INR,card,,,,cust_0036,2026-08-07 11:38:22,captured,payment,
pay_fb2ad710b29845,order_dd2c09770b7343,22176.55,INR,card,,,,cust_0104,2026-08-07 12:08:07,captured,payment,
pay_33005be21e6b48,order_0fe7508b7a6d48,3350.51,INR,upi,,,,cust_0017,2026-08-07 12:39:33,captured,payment,
pay_4909b17b1c4f4e,order_6583c0d5682146,428.94,INR,wallet,,,,cust_0099,2026-08-07 12:47:26,captured,payment,
pay_5e9a5c3a11f24e,order_0a9b51bcbee54f,2163.87,INR,upi,,,,cust_0063,2026-08-07 14:05:05,captured,payment,
pay_516cc43fef6d45,order_e4bfb7cc7e5144,2811.34,INR,card,,,,cust_0082,2026-08-07 14:45:59,captured,payment,
pay_aed73d3c760547,order_1de30014d45f43,10661.89,INR,upi,,,,cust_0060,2026-08-07 14:51:33,captured,payment,
pay_b79779f627184d,order_50459036021d4d,7421.46,INR,upi,,,,cust_0113,2026-08-07 15:42:08,captured,payment,
pay_aa22dcc873c24a,order_c06b0ba87dc640,365.57,INR,card,,,,cust_0046,2026-08-07 19:54:22,captured,payment,
pay_2c293bfbf16247,order_668a9dc32ba649,17027.33,INR,netbanking,,,,cust_0008,2026-08-07 21:25:34,captured,payment,
pay_2466c041af2748,order_4a886bf639bf42,3281.6,INR,upi,,,,cust_0055,2026-08-07 21:31:21,captured,payment,
pay_62c27a5746c441,order_b78aa779ae4e4c,10220.01,INR,card,,,,cust_0114,2026-08-07 23:50:08,captured,payment,
pay_5a6d63922bdd43,order_29e2b5fef96748,3801.81,INR,upi,,,,cust_0006,2026-08-08 00:54:35,captured,payment,
pay_60d5247661a54b,order_f962effe23224d,6477.41,INR,upi,,,,cust_0110,2026-08-08 02:57:45,captured,payment,
pay_95ad4510509145,order_8ae04a098f504b,3123.2,INR,wallet,,,,cust_0081,2026-08-08 04:58:08,captured,payment,
pay_3791da5ee5e14f,order_617551ecb05c49,11814.8,INR,upi,,,,cust_0101,2026-08-08 06:39:40,captured,payment,
pay_251be4eea25642,order_0148efc969f74a,12615.36,INR,upi,,,,cust_0061,2026-08-08 09:02:22,captured,payment,
pay_345321acd46841,order_150b19a5f0fe41,3873.03,INR,card,,,,cust_0052,2026-08-08 09:14:53,captured,payment,
pay_aa07cd3541e340,order_f302e20754474e,2642.38,INR,emandate,,,,cust_0056,2026-08-08 13:56:45,captured,subscription,
pay_5e257883987643,order_4fb05077c14243,26400.61,INR,netbanking,,,,cust_0038,2026-08-08 14:26:56,captured,payment,
pay_e0bad10c04964d,order_0b1a88bbb7bf49,17930.19,INR,netbanking,,,,cust_0014,2026-08-08 14:36:38,captured,payment,
pay_219fe414e1b645,order_cae2e69ac2b44a,3413.1,INR,upi,,,,cust_0111,2026-08-08 15:26:02,captured,payment,
pay_865dcc53833c45,order_706e683fd8074e,11902.44,INR,upi,,,,cust_0015,2026-08-08 15:33:44,captured,payment,
pay_bc3d57a5150a45,order_3412184737c545,4629.56,INR,wallet,,,,cust_0092,2026-08-08 16:46:35,captured,payment,
pay_b78039ff479744,order_eac80429af864d,9297.08,INR,card,,,,cust_0031,2026-08-08 18:50:43,captured,payment,
pay_8726a4f73aad42,order_612d64cf9fd441,2077.68,INR,emandate,,,,cust_0029,2026-08-08 19:35:32,captured,subscription,
pay_188f2005b2344d,order_938f373396c941,17749.59,INR,card,,,,cust_0077,2026-08-08 19:44:04,captured,payment,
pay_25e738dc567d4e,order_1490c7abead848,6416.51,INR,emandate,,,,cust_0011,2026-08-08 19:58:36,captured,subscription,
pay_3186204dafc549,order_a12e7c045d304b,124.39,INR,wallet,,,,cust_0116,2026-08-08 20:11:24,captured,payment,
pay_f50da18105134e,order_c2ef8eb3bb654a,48826.66,INR,netbanking,,,,cust_0052,2026-08-08 20:25:21,captured,payment,
pay_6205358111ca47,order_d8b914ae10e345,13679.98,INR,upi,,,,cust_0052,2026-08-08 22:14:25,captured,payment,
pay_a4f603ab5c3f4e,order_e5d7c794519f44,23001.94,INR,card,,,,cust_0101,2026-08-08 23:03:45,captured,payment,
pay_65041c5150f640,order_9506a84ce8c24c,4364.16,INR,upi,,,,cust_0097,2026-08-08 23:11:27,captured,payment,
pay_5e008f927b944f,order_06fd2f0dd30a46,11739.44,INR,card,,,,cust_0075,2026-08-08 23:52:00,captured,payment,
pay_856398faf9554c,order_e47516f90a9f49,18599.7,INR,card,,,,cust_0056,2026-08-09 01:45:11,captured,payment,
pay_5e5e665d60e341,order_4e1c04f4825242,10075.83,INR,upi,,,,cust_0117,2026-08-09 03:33:04,captured,payment,
pay_ea714264363942,order_a867c5f9311c4f,3071.31,INR,wallet,,,,cust_0021,2026-08-09 05:40:59,captured,payment,
pay_bf7c9c40902147,order_bbc6aff0a8774d,2835.19,INR,card,,,,cust_0072,2026-08-09 07:44:12,captured,payment,
pay_762823a747e047,order_0cd5d092185141,1932.67,INR,upi,,,,cust_0093,2026-08-09 11:41:49,captured,payment,
pay_86ba300089cc48,order_689492fcbfdc44,10630.51,INR,card,,,,cust_0020,2026-08-09 12:02:56,captured,payment,
pay_5c5cc8cb4ed24b,order_dc055effdaf844,13426.19,INR,card,,,,cust_0063,2026-08-09 14:36:32,captured,payment,
pay_fabb9b52a1b547,order_fd12f913b6e443,5560.32,INR,emandate,,,,cust_0005,2026-08-09 14:44:27,captured,subscription,
pay_e8bc9d1ae9ac41,order_b9e57cddef9f48,19920.97,INR,card,,,,cust_0011,2026-08-09 15:08:55,captured,payment,
pay_b0db41ea216147,order_9ef4200e7eee41,18067.69,INR,card,,,,cust_0058,2026-08-09 17:16:34,captured,payment,
pay_0a2905d9ba4948,order_ea889de4e8e044,12560.93,INR,upi,,,,cust_0021,2026-08-09 19:42:23,captured,payment,
pay_8b56b1b89e4a46,order_9f43fc88eb0b43,2549.12,INR,card,,,,cust_0048,2026-08-09 20:56:20,captured,payment,
pay_fc662a56c3134c,order_4ee1f3b2211e4b,9009.88,INR,card,,,,cust_0042,2026-08-09 21:37:14,captured,payment,
pay_f5e87d0e405043,order_aa4f6622a22c45,4507.48,INR,emandate,,,,cust_0032,2026-08-09 21:54:38,captured,subscription,
pay_de3ab2dca98c43,order_b458635199de49,8550.46,INR,card,,,,cust_0065,2026-08-09 22:19:15,captured,payment,
pay_33e63228e22f4c,order_e6a1e0bb5e204a,9276.02,INR,upi,,,,cust_0041,2026-08-09 22:57:05,captured,payment,
pay_5baeac315d3e4d,order_01108259f0ff44,636.59,INR,card,,,,cust_0006,2026-08-09 23:49:18,captured,payment,
pay_9eea67acedc14f,order_da46146782654a,10595.38,INR,card,,,,cust_0096,2026-08-10 01:49:28,captured,payment,
