payment_id,order_id,amount,currency,method,error_code,error_reason,error_description,customer_id,timestamp,status,event_type,root_cause_bucket
pay_da6bca976f0647,order_1a68a8d242c84a,29001.94,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0051,2026-08-03 05:37:51,failed,payment,retryable_with_delay
pay_9e53734c4ebf4d,order_eb1acb2cff984d,8719.47,INR,card,BAD_REQUEST_ERROR,invalid_cvv,The CVV entered was incorrect.,cust_0040,2026-08-03 11:45:07,failed,payment,non_retryable
pay_af868a235ac345,order_5d17a20d47784a,8483.66,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0015,2026-08-03 14:39:20,failed,subscription,retryable_with_delay
pay_045824f9913b4e,order_52c4c5f0192b4d,22943.81,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0021,2026-08-03 17:50:05,failed,payment,retryable_with_delay
pay_d1aae415a01448,order_b59bafe6bd8846,6778.75,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0066,2026-08-03 21:05:21,failed,payment,retryable_transient
pay_7047991831b24e,order_953d40c815ea41,13747.85,INR,card,BAD_REQUEST_ERROR,invalid_cvv,The CVV entered was incorrect.,cust_0008,2026-08-04 01:00:35,failed,payment,non_retryable
pay_9e95d9bb269943,order_81ec1a16b5dd45,16772.92,INR,card,BAD_REQUEST_ERROR,invalid_cvv,The CVV entered was incorrect.,cust_0100,2026-08-04 06:49:47,failed,payment,non_retryable
pay_cd1bdfaef59f4c,order_2f50c65340ac43,9230.07,INR,emandate,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0001,2026-08-04 09:55:24,failed,subscription,non_retryable
pay_144179a7171249,order_5548496866254e,24997.72,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0029,2026-08-04 11:09:42,failed,payment,retryable_with_delay
pay_daecc67457cf43,order_d41f884c0c4b4b,5623.03,INR,emandate,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0055,2026-08-04 18:23:19,failed,subscription,retryable_transient
pay_e32ad1d5ec914b,order_2ee013c75df448,39992.7,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0036,2026-08-04 22:22:18,failed,payment,retryable_transient
pay_eb55fd91ceef4a,order_9c18663605154d,12107.43,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0041,2026-08-05 03:36:16,failed,payment,retryable_with_delay
pay_a463ffd695294b,order_a8423ceaba4e44,18492.88,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0101,2026-08-05 07:52:16,failed,payment,retryable_transient
pay_4ec578fc8c9d4a,order_c622db7aaf5a43,33511.2,INR,netbanking,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0052,2026-08-05 14:51:52,failed,payment,abandoned_checkout
pay_84e6aacf0c0e4e,order_cf30a55025794d,1920.65,INR,netbanking,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0024,2026-08-05 16:13:34,failed,payment,retryable_transient
pay_92166f4d206644,order_b14c9c401c0d4a,22268.63,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0078,2026-08-05 19:21:48,failed,payment,retryable_with_delay
pay_ed7d9fd130d14e,order_be68294fbb704e,1649.2,INR,wallet,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0020,2026-08-06 02:34:00,failed,payment,retryable_transient
pay_f4173b6b48b34a,order_9cac0756aa0c43,11533.65,INR,card,SERVER_ERROR,internal_server_error,An internal server error occurred while processing the payment.,cust_0033,2026-08-06 04:27:22,failed,payment,retryable_transient
pay_11f4cbf3972d4f,order_f047795bb8d846,8019.26,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0086,2026-08-06 06:46:44,failed,payment,retryable_transient
pay_723c5f4309844a,order_005d96a9bc3a4e,2458.32,INR,wallet,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0006,2026-08-06 11:33:38,failed,payment,retryable_transient
pay_9ab9ddb1187641,order_92cac31fb87349,43996.73,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0031,2026-08-06 12:36:55,failed,payment,retryable_with_delay
pay_7ed03edb183a45,order_986ab2941e9b42,6978.51,INR,emandate,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0085,2026-08-06 14:08:21,failed,subscription,non_retryable
pay_29f9ae64468f43,order_98632bc8054f40,11876.31,INR,card,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0090,2026-08-06 16:36:12,failed,payment,non_retryable
pay_9f88b897f4d544,order_52e2ceba423c49,22389.3,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0102,2026-08-06 18:05:02,failed,payment,retryable_transient
pay_42735f9796b841,order_4b058c4e3e4c46,8369.7,INR,emandate,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0079,2026-08-06 18:26:14,failed,subscription,non_retryable
pay_1968d6c5ccb741,order_5c051bd6f3b741,9111.0,INR,emandate,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0084,2026-08-06 18:49:05,failed,subscription,retryable_with_delay
pay_7d13a7dc8ca343,order_02dee111833d4d,23113.37,INR,netbanking,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0026,2026-08-06 18:53:52,failed,payment,abandoned_checkout
pay_71c6f37d026a44,order_49820b24172041,488.88,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0028,2026-08-06 19:42:58,failed,payment,non_retryable
pay_18f67e362a3341,order_12fd48ed69424c,30967.99,INR,netbanking,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0052,2026-08-06 20:15:47,failed,payment,retryable_transient
pay_e1bdebe4a82142,order_00234b533d2041,11258.3,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0116,2026-08-06 21:59:31,failed,payment,abandoned_checkout
pay_ec319eeb383c41,order_131944343ab341,49388.76,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0082,2026-08-06 22:21:19,failed,payment,retryable_transient
pay_162883893b8c43,order_8be782d265fd47,24819.49,INR,card,BAD_REQUEST_ERROR,invalid_cvv,The CVV entered was incorrect.,cust_0003,2026-08-07 02:55:35,failed,payment,non_retryable
pay_3be9972daed140,order_b692f20623fa46,9679.36,INR,emandate,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0096,2026-08-07 03:01:50,failed,subscription,retryable_with_delay
pay_2f0d1aabaa1249,order_eee020e623d648,39909.1,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0046,2026-08-07 05:05:49,failed,payment,retryable_with_delay
pay_d8621c30b70149,order_6ec00476fd2646,7525.29,INR,upi,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0066,2026-08-07 06:51:06,failed,payment,abandoned_checkout
pay_d6688f0330e24a,order_e0dabd116b1e4c,1704.24,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0010,2026-08-07 12:25:34,failed,payment,retryable_transient
pay_7b633ea852ad46,order_a53136f360584f,9287.64,INR,card,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0050,2026-08-07 17:18:01,failed,payment,retryable_transient
pay_e0a4c64538c443,order_f97a49c72cf541,6232.39,INR,emandate,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0005,2026-08-07 20:58:27,failed,subscription,retryable_with_delay
pay_d1495e03146f42,order_7baf928c49a344,24182.13,INR,card,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0045,2026-08-07 21:41:27,failed,payment,non_retryable
pay_d3afbfa8c2e149,order_4bc301b9de4647,21044.45,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0099,2026-08-07 23:48:14,failed,payment,non_retryable
pay_22a8d1c574454f,order_be25b51e554a46,43269.33,INR,netbanking,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0099,2026-08-08 01:02:37,failed,payment,retryable_transient
pay_a94f99e13e3146,order_4409606c01a241,3152.03,INR,wallet,SERVER_ERROR,internal_server_error,An internal server error occurred while processing the payment.,cust_0057,2026-08-08 02:57:57,failed,payment,retryable_transient
pay_0ac6374ffd1745,order_99ce7928e3c044,7374.11,INR,upi,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0056,2026-08-08 04:54:09,failed,payment,retryable_transient
pay_1e31b78396e247,order_00fee3eb329d40,26777.19,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0107,2026-08-08 05:22:40,failed,payment,retryable_with_delay
pay_af6c18ec81af41,order_89db9b03534749,33861.45,INR,netbanking,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0057,2026-08-08 05:52:20,failed,payment,retryable_transient
pay_d69bc997868843,order_8c37131896c246,11033.28,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0079,2026-08-08 08:13:35,failed,payment,retryable_with_delay
pay_f9ce8bfc680544,order_cf3d5a218f5048,15341.78,INR,card,BAD_REQUEST_ERROR,fraud_suspected,Payment flagged and blocked due to suspected fraudulent activity.,cust_0004,2026-08-08 11:17:45,failed,payment,escalate_human
pay_3ad093edfeda47,order_b1eeb51f305742,11532.67,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0075,2026-08-08 17:27:18,failed,payment,non_retryable
pay_030d219993ab47,order_05a616c99b694a,21962.73,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0023,2026-08-08 18:33:27,failed,payment,abandoned_checkout
pay_e9488cb8f28946,order_aa69455a2b3748,1615.35,INR,wallet,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0027,2026-08-08 19:04:52,failed,payment,retryable_transient
pay_c3544545ac7446,order_fde02f93b0ea40,25517.75,INR,netbanking,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0116,2026-08-09 06:19:04,failed,payment,retryable_transient
pay_b6fcefa27f1241,order_8dd562bf88274c,16024.1,INR,card,BAD_REQUEST_ERROR,fraud_suspected,Payment flagged and blocked due to suspected fraudulent activity.,cust_0087,2026-08-09 06:53:38,failed,payment,escalate_human
pay_ab8be654cfac44,order_945e6057a6a144,11148.84,INR,upi,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0029,2026-08-09 13:34:32,failed,payment,retryable_transient
pay_732dbc6c0f8c4a,order_59e2b66dfd3043,8831.47,INR,emandate,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0048,2026-08-09 14:16:59,failed,subscription,non_retryable
pay_77d7f3a3ba684e,order_d83df41dd47142,7465.71,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0019,2026-08-09 14:37:58,failed,payment,retryable_transient
pay_da3f5ec8754b4d,order_e6fb0ca36e6745,1231.42,INR,upi,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0014,2026-08-09 15:57:18,failed,payment,abandoned_checkout
pay_ae39b358f54e4f,order_7445ad24cd7b4e,4987.06,INR,emandate,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0089,2026-08-09 18:53:51,failed,subscription,retryable_with_delay
pay_4e4deb1e0e9c40,order_64bc2e48c7364f,43545.28,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0074,2026-08-09 20:39:59,failed,payment,retryable_transient
pay_411ea82639d44b,order_f195ef6c3a7a4b,15646.61,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0017,2026-08-09 20:58:12,failed,payment,non_retryable
pay_54254054b2fa4e,order_1e9fdb49f9224e,24234.18,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0022,2026-08-09 23:29:35,failed,payment,retryable_with_delay
pay_9a38db70afb448,order_20fd6b3326d84d,22447.46,INR,netbanking,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0110,2026-08-09 23:48:14,failed,payment,retryable_transient
pay_5ecd5d6664084d,order_340da7f5556740,5122.67,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0087,2026-08-10 01:15:12,failed,payment,retryable_with_delay
pay_d748d7472a8847,order_47982695a2284a,2975.26,INR,card,BAD_REQUEST_ERROR,invalid_cvv,The CVV entered was incorrect.,cust_0061,2026-08-10 02:28:22,failed,payment,non_retryable
pay_ff642b4aa10a4a,order_46ab78e65bba43,1159.65,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0119,2026-08-10 02:56:12,failed,payment,retryable_transient
pay_1222ddbad4554b,order_f69919b7deb34c,8836.69,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0043,2026-08-10 03:25:55,failed,payment,retryable_with_delay
pay_e0e2b8e5bbe243,order_01f7eca36a2541,49268.47,INR,netbanking,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0111,2026-08-10 03:40:27,failed,payment,retryable_transient
pay_dc03945e8b4f4c,order_00f21054f9b44f,4439.05,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0037,2026-08-10 05:12:21,failed,payment,retryable_transient
pay_2451cee46f2a4c,order_be299ea8af9641,3716.98,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0050,2026-08-10 05:27:22,failed,payment,abandoned_checkout
pay_2f369e9396e54c,order_36c9e0100a7e49,38899.18,INR,netbanking,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0078,2026-08-10 06:47:16,failed,payment,abandoned_checkout
pay_cef798b1706744,order_4f4ac30ecf8f4f,45805.17,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0083,2026-08-10 16:59:01,failed,payment,retryable_with_delay
pay_c3c31df498e048,order_cf7b0e37ade248,543.01,INR,upi,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0030,2026-08-10 20:09:48,failed,payment,retryable_transient
pay_07554b244d374e,order_e0f2475974c347,14229.61,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0060,2026-08-10 20:56:53,failed,payment,retryable_transient
pay_ff3449c904e043,order_b164e2c8533c45,9899.94,INR,netbanking,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0008,2026-08-10 21:15:19,failed,payment,retryable_transient
pay_f759da13f82148,order_402aa4c5addb46,3617.88,INR,wallet,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0056,2026-08-11 00:22:30,failed,payment,retryable_transient
pay_4562c4c8b76542,order_004ab6a91afd49,2108.61,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0065,2026-08-11 02:33:09,failed,payment,retryable_transient
pay_fdd6d4f17d9c4a,order_a5f916db36d34f,7805.02,INR,card,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0056,2026-08-11 06:00:52,failed,payment,retryable_transient
pay_e753a73949834f,order_3cfc0e11f1da4d,18024.74,INR,card,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0088,2026-08-11 13:41:13,failed,payment,non_retryable
pay_8b4cb2a3ad1341,order_6e5dabe6ec2b47,14709.59,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0038,2026-08-12 00:43:54,failed,payment,retryable_transient
pay_b86b4560f36047,order_4116ee66f40342,13405.47,INR,card,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0116,2026-08-12 00:58:51,failed,payment,retryable_transient
pay_62a74c50753942,order_7aa80d3f8f6445,5805.43,INR,card,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0052,2026-08-12 01:52:57,failed,payment,non_retryable
pay_fcba5ecea4b44c,order_914a48f14a7a49,3279.32,INR,card,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0041,2026-08-12 02:31:05,failed,payment,non_retryable
pay_2041817f4c7045,order_d34419c23b3846,6441.06,INR,card,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0069,2026-08-12 05:17:09,failed,payment,non_retryable
pay_66fd2124d62b46,order_8a948a14e16247,4248.83,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0067,2026-08-12 08:20:44,failed,subscription,retryable_with_delay
pay_e8a19e7237bf40,order_d07e9d0079834d,4515.59,INR,emandate,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0007,2026-08-12 12:05:45,failed,subscription,non_retryable
pay_2c24333799ef45,order_d460bacefb064d,9176.51,INR,emandate,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0075,2026-08-12 15:26:42,failed,subscription,retryable_transient
pay_a7d30fbc64b840,order_26104d4750af4f,48608.46,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0065,2026-08-12 18:45:02,failed,payment,retryable_transient
pay_7d8aef47524b44,order_83675a28510741,14645.45,INR,upi,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0113,2026-08-12 20:36:51,failed,payment,abandoned_checkout
pay_7602485f8ead47,order_40523f281a5a48,37500.3,INR,netbanking,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0026,2026-08-12 22:15:35,failed,payment,abandoned_checkout
pay_3d263a52544f4e,order_26908f55f6db41,29024.23,INR,netbanking,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0061,2026-08-12 22:46:59,failed,payment,abandoned_checkout
pay_757c625579eb42,order_0479ae07bd8c41,7977.61,INR,emandate,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0085,2026-08-13 05:11:25,failed,subscription,non_retryable
pay_968042783dda40,order_3190e342790645,2370.41,INR,emandate,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0010,2026-08-13 07:00:23,failed,subscription,non_retryable
pay_9030dbab082e47,order_cbaac5b3179a45,3658.91,INR,wallet,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0060,2026-08-13 12:31:03,failed,payment,retryable_transient
pay_6d7f0575a0234e,order_e5aca96c536e4f,33671.61,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0043,2026-08-13 15:31:14,failed,payment,retryable_transient
pay_9c108ae761154d,order_45636df3d91544,3403.85,INR,wallet,BAD_REQUEST_ERROR,fraud_suspected,Payment flagged and blocked due to suspected fraudulent activity.,cust_0010,2026-08-13 18:50:25,failed,payment,escalate_human
pay_22fca590266b4f,order_b80c4f62813b4c,44225.44,INR,netbanking,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0021,2026-08-13 21:37:53,failed,payment,retryable_transient
pay_26572eba468740,order_305b8f51c8c84f,1733.58,INR,wallet,BAD_REQUEST_ERROR,fraud_suspected,Payment flagged and blocked due to suspected fraudulent activity.,cust_0028,2026-08-13 21:44:54,failed,payment,escalate_human
pay_d230d17b314a48,order_4a982193053c42,18637.43,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0035,2026-08-13 21:47:07,failed,payment,retryable_with_delay
pay_0f3326de1c3a4d,order_9caaaf07724948,9742.6,INR,emandate,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0119,2026-08-13 22:49:39,failed,subscription,retryable_transient
pay_9c21d816160a40,order_58d2ed78bf4b4d,13076.77,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0010,2026-08-13 23:03:05,failed,payment,retryable_transient
pay_9344befc6e9344,order_a8ab7325bbba47,21569.1,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0081,2026-08-14 00:49:20,failed,payment,retryable_transient
pay_469ec15444914b,order_3c4d3bb7737241,1960.48,INR,wallet,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0064,2026-08-14 01:40:47,failed,payment,abandoned_checkout
pay_23cdde53a0b74b,order_aeee1971186149,3062.4,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0070,2026-08-14 05:14:04,failed,payment,retryable_transient
pay_f589e98b25b143,order_71e70b7559c74a,29334.22,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0056,2026-08-14 06:21:12,failed,payment,retryable_with_delay
pay_7adcde0530034b,order_2e7ee314dbcd4b,36505.27,INR,netbanking,SERVER_ERROR,internal_server_error,An internal server error occurred while processing the payment.,cust_0031,2026-08-14 06:49:26,failed,payment,retryable_transient
pay_26af31bea1bd4d,order_dfcaf49e22ad4a,7147.97,INR,card,SERVER_ERROR,internal_server_error,An internal server error occurred while processing the payment.,cust_0017,2026-08-14 10:19:17,failed,payment,retryable_transient
pay_5711f78495784d,order_6b2bf114880340,14693.25,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0118,2026-08-14 14:07:09,failed,payment,retryable_with_delay
pay_ca2eb23f40f24d,order_e133e42bc03a40,1599.14,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0032,2026-08-14 16:12:50,failed,subscription,retryable_with_delay
pay_d007ee6e7a124c,order_6f3e2b53bab348,11356.38,INR,netbanking,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0066,2026-08-14 17:43:37,failed,payment,retryable_transient
pay_13bcc3de431c42,order_8a1c80bc9a6b4f,23491.51,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0034,2026-08-14 22:26:05,failed,payment,abandoned_checkout
pay_7678eec8089447,order_1b35225744a049,2298.52,INR,emandate,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0093,2026-08-15 00:44:26,failed,subscription,non_retryable
pay_22788de057f945,order_eb0e0268bfe048,14615.05,INR,card,SERVER_ERROR,internal_server_error,An internal server error occurred while processing the payment.,cust_0012,2026-08-15 01:47:21,failed,payment,retryable_transient
pay_01b382a99db545,order_2001e72b2b0a46,8538.18,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0082,2026-08-15 02:28:45,failed,payment,non_retryable
pay_f9e16f8a89a648,order_9514de89fe234b,13967.52,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0082,2026-08-15 07:46:08,failed,payment,non_retryable
pay_75b4efb2d7ed44,order_61053038e2954b,33337.68,INR,netbanking,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0093,2026-08-15 09:41:46,failed,payment,abandoned_checkout
pay_59294a22642844,order_813f2e1067bf4d,13770.22,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0059,2026-08-15 13:30:08,failed,payment,retryable_with_delay
pay_e589f2a6aa384a,order_f9bb5d08c59e44,14827.63,INR,netbanking,SERVER_ERROR,internal_server_error,An internal server error occurred while processing the payment.,cust_0001,2026-08-15 15:06:12,failed,payment,retryable_transient
pay_475aae65d79641,order_b408a55cb9e445,5409.33,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0110,2026-08-15 21:35:35,failed,payment,retryable_transient
pay_c70e5a84e28443,order_d377fc6f6efe43,24808.74,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0060,2026-08-15 22:42:12,failed,payment,retryable_transient
pay_5c3b4da8c6dc4f,order_364cb985d31743,8825.11,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0037,2026-08-16 01:41:57,failed,payment,non_retryable
pay_3cf7b96b15f74b,order_665cdcd50e6843,48253.68,INR,netbanking,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0075,2026-08-16 04:57:03,failed,payment,retryable_transient
pay_945237e954d444,order_e36bafe944ef47,4074.67,INR,upi,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0049,2026-08-16 04:57:17,failed,payment,abandoned_checkout
pay_1c15b902eb6b4a,order_41b57726b56a4b,2159.48,INR,wallet,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0063,2026-08-16 05:06:38,failed,payment,abandoned_checkout
pay_dc2f3727cfae48,order_d14713ff38934c,13400.52,INR,upi,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0100,2026-08-16 06:42:43,failed,payment,retryable_transient
pay_f96401f9a81245,order_22261701879f47,1412.22,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0032,2026-08-16 07:33:20,failed,payment,retryable_transient
pay_c1ac855d5da541,order_1d45d57ef0b84c,15357.49,INR,card,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0098,2026-08-16 15:16:47,failed,payment,non_retryable
pay_6ee9ffc211744f,order_278cede36abe44,2601.88,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0096,2026-08-16 18:23:22,failed,payment,retryable_with_delay
pay_f284697f62b14f,order_74b750818ba047,3762.64,INR,netbanking,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0072,2026-08-16 20:47:16,failed,payment,retryable_transient
pay_6b8a071207f748,order_ae237aca9c5f4d,49872.58,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0056,2026-08-17 01:35:44,failed,payment,retryable_with_delay
pay_f0c0e899311842,order_e21315dad88a45,20818.89,INR,card,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0036,2026-08-17 05:55:32,failed,payment,non_retryable
pay_ec4830025b4f4d,order_0b821d8300ac4f,1462.73,INR,emandate,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0040,2026-08-17 08:11:25,failed,subscription,non_retryable
