payment_id,order_id,amount,currency,method,error_code,error_reason,error_description,customer_id,timestamp,status,event_type,root_cause_bucket,diagnosed_bucket,confidence,final_bucket_used,action,reason,attempt_number,max_attempts_allowed,escalate,retry_at,action_taken,execution_status,recovered_amount,notes,execution_timestamp
pay_a5da5901405d4b,order_410506b6244a49,21593.98,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0055,2026-07-24 12:05:14,failed,payment,retryable_with_delay,retryable_transient,0.688,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T13:58:35.519577+00:00
pay_a5da5901405d4b,order_410506b6244a49,21593.98,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0055,2026-07-24 12:05:14,failed,payment,retryable_with_delay,retryable_transient,0.688,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T14:00:46.750158+00:00
pay_a5da5901405d4b,order_410506b6244a49,21593.98,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0055,2026-07-24 12:05:14,failed,payment,retryable_with_delay,retryable_transient,0.688,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T14:14:49.114720+00:00
pay_a5da5901405d4b,order_410506b6244a49,21593.98,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0055,2026-07-24 12:05:14,failed,payment,retryable_with_delay,retryable_transient,0.688,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T14:21:34.516973+00:00
pay_a5da5901405d4b,order_410506b6244a49,21593.98,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0055,2026-07-24 12:05:14,failed,payment,retryable_with_delay,retryable_transient,0.688,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-22T16:46:23.827213+00:00
pay_a5da5901405d4b,order_410506b6244a49,21593.98,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0055,2026-07-24 12:05:14,failed,payment,retryable_with_delay,retryable_transient,0.688,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-22T16:46:39.389420+00:00
pay_7583fb49df2e43,order_4ce9b596e6a542,21461.14,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0049,2026-07-24 12:10:02,failed,payment,abandoned_checkout,abandoned_checkout,0.366,escalate_human,escalate_human,Model confidence 0.37 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:50:16.526798+00:00
pay_7583fb49df2e43,order_4ce9b596e6a542,21461.14,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0049,2026-07-24 12:10:02,failed,payment,abandoned_checkout,abandoned_checkout,0.366,escalate_human,escalate_human,Model confidence 0.37 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:58:24.487088+00:00
pay_7583fb49df2e43,order_4ce9b596e6a542,21461.14,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0049,2026-07-24 12:10:02,failed,payment,abandoned_checkout,abandoned_checkout,0.366,escalate_human,escalate_human,Model confidence 0.37 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:58:35.524538+00:00
pay_7583fb49df2e43,order_4ce9b596e6a542,21461.14,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0049,2026-07-24 12:10:02,failed,payment,abandoned_checkout,abandoned_checkout,0.366,escalate_human,escalate_human,Model confidence 0.37 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T14:00:46.753968+00:00
pay_7583fb49df2e43,order_4ce9b596e6a542,21461.14,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0049,2026-07-24 12:10:02,failed,payment,abandoned_checkout,abandoned_checkout,0.366,escalate_human,escalate_human,Model confidence 0.37 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-21T14:14:49.116823+00:00
pay_7583fb49df2e43,order_4ce9b596e6a542,21461.14,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0049,2026-07-24 12:10:02,failed,payment,abandoned_checkout,abandoned_checkout,0.366,escalate_human,escalate_human,Model confidence 0.37 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-21T14:21:34.522535+00:00
pay_7583fb49df2e43,order_4ce9b596e6a542,21461.14,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0049,2026-07-24 12:10:02,failed,payment,abandoned_checkout,abandoned_checkout,0.366,escalate_human,escalate_human,Model confidence 0.37 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-22T16:46:23.831137+00:00
pay_7583fb49df2e43,order_4ce9b596e6a542,21461.14,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0049,2026-07-24 12:10:02,failed,payment,abandoned_checkout,abandoned_checkout,0.366,escalate_human,escalate_human,Model confidence 0.37 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-22T16:46:39.393791+00:00
pay_c435a704261a49,order_7d18f24f725841,11548.23,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0025,2026-07-24 12:11:24,failed,payment,abandoned_checkout,retryable_transient,0.96,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T13:50:16.601343+00:00
pay_c435a704261a49,order_7d18f24f725841,11548.23,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0025,2026-07-24 12:11:24,failed,payment,abandoned_checkout,retryable_transient,0.96,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T13:58:24.559314+00:00
pay_c435a704261a49,order_7d18f24f725841,11548.23,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0025,2026-07-24 12:11:24,failed,payment,abandoned_checkout,retryable_transient,0.96,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T13:58:35.599897+00:00
pay_c435a704261a49,order_7d18f24f725841,11548.23,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0025,2026-07-24 12:11:24,failed,payment,abandoned_checkout,retryable_transient,0.96,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T14:00:46.841564+00:00
pay_c435a704261a49,order_7d18f24f725841,11548.23,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0025,2026-07-24 12:11:24,failed,payment,abandoned_checkout,retryable_transient,0.96,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T14:14:49.194619+00:00
pay_c435a704261a49,order_7d18f24f725841,11548.23,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0025,2026-07-24 12:11:24,failed,payment,abandoned_checkout,retryable_transient,0.96,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-21T14:21:35.708582+00:00
pay_c435a704261a49,order_7d18f24f725841,11548.23,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0025,2026-07-24 12:11:24,failed,payment,abandoned_checkout,retryable_transient,0.96,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-22T16:46:23.907118+00:00
pay_c435a704261a49,order_7d18f24f725841,11548.23,INR,card,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0025,2026-07-24 12:11:24,failed,payment,abandoned_checkout,retryable_transient,0.96,retryable_transient,retry_now,Transient failure (network/gateway) — safe to retry immediately.,1.0,3.0,False,2026-08-23 12:23:06,retry_now,failed,0.0,Too many requests,2026-08-22T16:46:40.493568+00:00
pay_ec6ba30d08db4d,order_9d77d763728a45,5953.66,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0076,2026-07-24 12:44:23,failed,payment,non_retryable,non_retryable,0.435,escalate_human,escalate_human,Model confidence 0.44 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:50:16.605191+00:00
pay_ec6ba30d08db4d,order_9d77d763728a45,5953.66,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0076,2026-07-24 12:44:23,failed,payment,non_retryable,non_retryable,0.435,escalate_human,escalate_human,Model confidence 0.44 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:58:24.563144+00:00
pay_ec6ba30d08db4d,order_9d77d763728a45,5953.66,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0076,2026-07-24 12:44:23,failed,payment,non_retryable,non_retryable,0.435,escalate_human,escalate_human,Model confidence 0.44 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:58:35.602577+00:00
pay_ec6ba30d08db4d,order_9d77d763728a45,5953.66,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0076,2026-07-24 12:44:23,failed,payment,non_retryable,non_retryable,0.435,escalate_human,escalate_human,Model confidence 0.44 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T14:00:46.845625+00:00
pay_ec6ba30d08db4d,order_9d77d763728a45,5953.66,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0076,2026-07-24 12:44:23,failed,payment,non_retryable,non_retryable,0.435,escalate_human,escalate_human,Model confidence 0.44 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-21T14:14:49.196991+00:00
pay_ec6ba30d08db4d,order_9d77d763728a45,5953.66,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0076,2026-07-24 12:44:23,failed,payment,non_retryable,non_retryable,0.435,escalate_human,escalate_human,Model confidence 0.44 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-21T14:21:35.711511+00:00
pay_ec6ba30d08db4d,order_9d77d763728a45,5953.66,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0076,2026-07-24 12:44:23,failed,payment,non_retryable,non_retryable,0.435,escalate_human,escalate_human,Model confidence 0.44 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-22T16:46:23.912603+00:00
pay_ec6ba30d08db4d,order_9d77d763728a45,5953.66,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0076,2026-07-24 12:44:23,failed,payment,non_retryable,non_retryable,0.435,escalate_human,escalate_human,Model confidence 0.44 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-22T16:46:40.497888+00:00
pay_19943116b8314c,order_3eb832104a0049,11407.87,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0084,2026-07-24 16:52:01,failed,payment,retryable_transient,non_retryable,0.4,escalate_human,escalate_human,Model confidence 0.40 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:50:16.610845+00:00
pay_19943116b8314c,order_3eb832104a0049,11407.87,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0084,2026-07-24 16:52:01,failed,payment,retryable_transient,non_retryable,0.4,escalate_human,escalate_human,Model confidence 0.40 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:58:24.566402+00:00
pay_19943116b8314c,order_3eb832104a0049,11407.87,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0084,2026-07-24 16:52:01,failed,payment,retryable_transient,non_retryable,0.4,escalate_human,escalate_human,Model confidence 0.40 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:58:35.605500+00:00
pay_19943116b8314c,order_3eb832104a0049,11407.87,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0084,2026-07-24 16:52:01,failed,payment,retryable_transient,non_retryable,0.4,escalate_human,escalate_human,Model confidence 0.40 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T14:00:46.849946+00:00
pay_19943116b8314c,order_3eb832104a0049,11407.87,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0084,2026-07-24 16:52:01,failed,payment,retryable_transient,non_retryable,0.4,escalate_human,escalate_human,Model confidence 0.40 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-21T14:14:49.199442+00:00
pay_19943116b8314c,order_3eb832104a0049,11407.87,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0084,2026-07-24 16:52:01,failed,payment,retryable_transient,non_retryable,0.4,escalate_human,escalate_human,Model confidence 0.40 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-21T14:21:35.714155+00:00
pay_19943116b8314c,order_3eb832104a0049,11407.87,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0084,2026-07-24 16:52:01,failed,payment,retryable_transient,non_retryable,0.4,escalate_human,escalate_human,Model confidence 0.40 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-22T16:46:23.916177+00:00
pay_19943116b8314c,order_3eb832104a0049,11407.87,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0084,2026-07-24 16:52:01,failed,payment,retryable_transient,non_retryable,0.4,escalate_human,escalate_human,Model confidence 0.40 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-22T16:46:40.500341+00:00
pay_99ef3457f10941,order_ddbbb502bd2446,7553.67,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0079,2026-07-24 18:58:20,failed,subscription,retryable_with_delay,retryable_with_delay,0.69,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T13:50:16.614955+00:00
pay_99ef3457f10941,order_ddbbb502bd2446,7553.67,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0079,2026-07-24 18:58:20,failed,subscription,retryable_with_delay,retryable_with_delay,0.69,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T13:58:24.569361+00:00
pay_99ef3457f10941,order_ddbbb502bd2446,7553.67,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0079,2026-07-24 18:58:20,failed,subscription,retryable_with_delay,retryable_with_delay,0.69,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T13:58:35.607398+00:00
pay_99ef3457f10941,order_ddbbb502bd2446,7553.67,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0079,2026-07-24 18:58:20,failed,subscription,retryable_with_delay,retryable_with_delay,0.69,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:46.853778+00:00
pay_99ef3457f10941,order_ddbbb502bd2446,7553.67,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0079,2026-07-24 18:58:20,failed,subscription,retryable_with_delay,retryable_with_delay,0.69,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,retry_later not automated yet; scheduler required,2026-08-21T14:14:49.201437+00:00
pay_99ef3457f10941,order_ddbbb502bd2446,7553.67,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0079,2026-07-24 18:58:20,failed,subscription,retryable_with_delay,retryable_with_delay,0.69,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,retry_later not automated yet; scheduler required,2026-08-21T14:21:35.716897+00:00
pay_99ef3457f10941,order_ddbbb502bd2446,7553.67,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0079,2026-07-24 18:58:20,failed,subscription,retryable_with_delay,retryable_with_delay,0.69,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-22T16:46:23.923974+00:00
pay_99ef3457f10941,order_ddbbb502bd2446,7553.67,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0079,2026-07-24 18:58:20,failed,subscription,retryable_with_delay,retryable_with_delay,0.69,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,retry_later not automated yet; scheduler required,2026-08-22T16:46:40.502160+00:00
pay_bc0789d5882c4c,order_dd0c2eff0a5b42,6115.66,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0032,2026-07-24 19:10:31,failed,payment,retryable_with_delay,non_retryable,0.54,escalate_human,escalate_human,Model confidence 0.54 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:50:16.618222+00:00
pay_bc0789d5882c4c,order_dd0c2eff0a5b42,6115.66,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0032,2026-07-24 19:10:31,failed,payment,retryable_with_delay,non_retryable,0.54,escalate_human,escalate_human,Model confidence 0.54 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:58:24.572245+00:00
pay_bc0789d5882c4c,order_dd0c2eff0a5b42,6115.66,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0032,2026-07-24 19:10:31,failed,payment,retryable_with_delay,non_retryable,0.54,escalate_human,escalate_human,Model confidence 0.54 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T13:58:35.609177+00:00
pay_bc0789d5882c4c,order_dd0c2eff0a5b42,6115.66,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0032,2026-07-24 19:10:31,failed,payment,retryable_with_delay,non_retryable,0.54,escalate_human,escalate_human,Model confidence 0.54 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-21T14:00:46.858489+00:00
pay_bc0789d5882c4c,order_dd0c2eff0a5b42,6115.66,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0032,2026-07-24 19:10:31,failed,payment,retryable_with_delay,non_retryable,0.54,escalate_human,escalate_human,Model confidence 0.54 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-21T14:14:49.203003+00:00
pay_bc0789d5882c4c,order_dd0c2eff0a5b42,6115.66,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0032,2026-07-24 19:10:31,failed,payment,retryable_with_delay,non_retryable,0.54,escalate_human,escalate_human,Model confidence 0.54 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-21T14:21:35.721075+00:00
pay_bc0789d5882c4c,order_dd0c2eff0a5b42,6115.66,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0032,2026-07-24 19:10:31,failed,payment,retryable_with_delay,non_retryable,0.54,escalate_human,escalate_human,Model confidence 0.54 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,"routed to human review, no automated action taken",2026-08-22T16:46:23.927238+00:00
pay_bc0789d5882c4c,order_dd0c2eff0a5b42,6115.66,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0032,2026-07-24 19:10:31,failed,payment,retryable_with_delay,non_retryable,0.54,escalate_human,escalate_human,Model confidence 0.54 below threshold 0.55 — cannot safely act on this diagnosis.,1.0,0.0,True,,escalate_human,skipped,0.0,Escalated to human review,2026-08-22T16:46:40.504727+00:00
pay_2dd9b14cbcae4c,order_856a228b2c8b4b,29954.68,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0118,2026-07-24 19:43:15,failed,payment,retryable_with_delay,retryable_with_delay,0.573,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T13:50:16.621406+00:00
pay_2dd9b14cbcae4c,order_856a228b2c8b4b,29954.68,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0118,2026-07-24 19:43:15,failed,payment,retryable_with_delay,retryable_with_delay,0.573,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T13:58:24.575539+00:00
pay_2dd9b14cbcae4c,order_856a228b2c8b4b,29954.68,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0118,2026-07-24 19:43:15,failed,payment,retryable_with_delay,retryable_with_delay,0.573,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T13:58:35.612229+00:00
pay_2dd9b14cbcae4c,order_856a228b2c8b4b,29954.68,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0118,2026-07-24 19:43:15,failed,payment,retryable_with_delay,retryable_with_delay,0.573,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:46.863808+00:00
pay_2dd9b14cbcae4c,order_856a228b2c8b4b,29954.68,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0118,2026-07-24 19:43:15,failed,payment,retryable_with_delay,retryable_with_delay,0.573,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,retry_later not automated yet; scheduler required,2026-08-21T14:14:49.205104+00:00
pay_2dd9b14cbcae4c,order_856a228b2c8b4b,29954.68,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0118,2026-07-24 19:43:15,failed,payment,retryable_with_delay,retryable_with_delay,0.573,retryable_with_delay,retry_later,Likely insufficient funds — retrying after a cooldown window improves success odds.,1.0,2.0,False,2026-08-24 11:53:06,retry_later,skipped,0.0,retry_later not automated yet; scheduler required,2026-08-21T14:21:35.723487+00:00
